1  76:1 281:1 284:1 316:1 317:5 326:1 362:1 367:3 453:1 500:1 511:1 552:1 661:1 755:1 758:1 825:1 840:2 859:1 1096:1 1201:1 1241:1 1329:1 1337:2 1463:1 1467:1 1564:1 1606:1 1728:1 1761:1 1800:1 1811:1 1880:1 1890:1 1900:1 1978:1 1980:1 2011:1 2088:1 2093:1 2184:1 2276:1 2292:1 2330:1 2340:1 2364:1 2415:3 2519:1 2587:1 2860:1 2918:1 2919:1 2932:1 2965:2 3008:1 3036:1 3195:3 3243:1 3254:1 3256:1 3374:1 3391:1 3476:2 3507:1 3682:1 3709:1 3712:3 3763:1 3774:1 3794:1 3803:1 3898:1 3917:1 4073:1 4123:1 4154:1 4345:1 4375:2 4573:1 4589:2 4636:1 4791:1 4886:1 4890:1 5001:2 5294:1 5341:1 5391:1 5432:3 5449:1 5603:1 5628:1 5631:1 5726:1 5823:1 6050:1 6059:1 6157:2 6193:1 6205:1 6218:1 6267:1 6272:1 6281:1 6316:1 6322:2 6478:2 6545:1 6560:1 6730:1 6814:1 6839:2 6918:3 6935:1 6938:1 6958:1 7079:1 7227:1 7305:2 7329:1 7340:3 7516:1 7577:1 7670:1 7701:1 7744:1 7960:1 8127:2 8237:1 8334:1 8397:1 8458:1 8467:1 8495:1 8854:1 8997:3 9013:1 9180:1 9398:1 9538:2 9544:5 9573:1 9623:1 9650:1 9699:1 9717:1 9750:1 9879:2 10025:1 10082:1 10085:2 10260:1 10328:1 10349:1 10356:1 10386:1 10411:1 10429:1 10446:1 10653:1 10685:2 10748:4 
1  18:1 25:3 64:1 87:5 88:2 102:1 119:1 120:4 122:1 140:1 154:1 159:2 166:1 177:1 196:1 198:1 201:1 209:1 242:2 265:1 278:7 282:2 287:1 315:1 317:4 326:1 328:1 362:2 372:2 435:1 454:1 500:2 545:2 552:1 605:1 656:1 662:1 679:1 682:1 701:1 777:1 804:1 822:1 825:1 856:1 868:1 887:1 896:2 900:2 930:2 942:1 955:1 975:1 986:2 995:1 1032:1 1045:1 1096:1 1119:1 1123:1 1149:1 1155:1 1176:1 1193:1 1200:3 1220:1 1228:1 1264:1 1292:1 1298:3 1329:3 1336:4 1345:1 1351:1 1356:1 1374:2 1412:1 1417:1 1437:1 1463:3 1465:2 1471:1 1487:1 1500:1 1535:1 1536:1 1549:4 1557:1 1558:1 1575:3 1606:1 1616:1 1668:1 1759:1 1761:5 1767:3 1772:1 1790:1 1791:1 1823:1 1852:3 1874:1 1887:2 1892:1 1900:11 1901:2 1902:1 1920:1 1934:1 1940:1 1951:1 1952:2 1962:1 1995:1 2004:1 2022:4 2088:2 2095:2 2096:1 2107:1 2126:1 2135:1 2136:1 2154:1 2158:1 2165:1 2184:1 2270:1 2276:2 2282:1 2298:1 2313:2 2315:1 2329:1 2340:1 2343:1 2345:1 2365:1 2385:1 2406:10 2415:2 2439:3 2463:1 2474:3 2480:1 2486:1 2489:1 2490:1 2499:1 2500:1 2507:1 2508:1 2523:1 2546:1 2550:3 2605:1 2627:1 2636:2 2637:2 2675:1 2683:1 2698:1 2727:1 2740:1 2753:3 2754:2 2758:3 2808:1 2860:2 2883:2 2884:1 2892:1 2936:2 2955:3 2965:3 2976:1 2990:1 2997:1 3008:1 3025:1 3032:1 3036:1 3044:1 3048:1 3071:2 3078:1 3086:1 3101:1 3115:1 3141:1 3154:1 3190:5 3195:3 3206:1 3224:1 3225:2 3243:5 3247:1 3249:1 3250:1 3251:1 3260:1 3268:1 3277:1 3281:1 3300:1 3303:1 3310:1 3315:4 3321:2 3330:1 3331:1 3345:1 3354:1 3367:1 3372:1 3374:3 3385:1 3391:1 3399:1 3423:2 3435:1 3473:4 3475:1 3476:1 3483:1 3491:1 3496:1 3507:3 3560:1 3591:3 3611:1 3626:1 3660:1 3661:2 3664:1 3675:1 3699:1 3726:1 3751:1 3758:1 3763:1 3765:1 3768:1 3774:1 3797:2 3816:1 3822:1 3837:1 3841:1 3876:2 3917:1 3921:1 3928:3 3932:1 3955:5 3970:1 3976:5 3980:1 4011:1 4026:5 4064:1 4066:1 4068:1 4123:15 4159:3 4171:1 4192:4 4245:1 4259:1 4294:1 4303:1 4305:1 4321:1 4340:2 4345:30 4356:1 4376:3 4377:2 4474:3 4476:9 4480:2 4553:1 4589:1 4620:1 4636:2 4672:1 4688:1 4703:1 4704:1 4709:1 4725:1 4767:2 4815:2 4844:1 4849:1 4862:2 4869:2 4886:1 4890:2 4902:3 4956:1 4959:1 4990:1 5001:9 5020:1 5101:1 5135:1 5173:1 5207:3 5248:2 5287:2 5294:2 5299:1 5321:2 5339:2 5340:3 5341:9 5347:1 5357:1 5362:2 5373:7 5402:4 5419:1 5429:1 5432:2 5444:2 5451:2 5481:1 5495:1 5515:1 5516:1 5525:1 5537:2 5591:1 5606:1 5622:1 5631:1 5650:10 5655:1 5661:1 5663:1 5705:1 5721:3 5776:1 5796:1 5816:2 5827:1 5830:2 5843:2 5850:4 5853:3 5892:1 5974:2 6002:1 6006:1 6024:1 6050:2 6054:2 6059:2 6079:1 6096:2 6108:3 6110:3 6157:15 6161:1 6179:1 6193:15 6199:1 6224:1 6225:1 6227:6 6236:1 6248:1 6275:2 6281:7 6297:1 6319:1 6320:1 6338:1 6361:1 6385:1 6410:1 6435:2 6458:1 6475:1 6478:8 6484:3 6487:2 6497:1 6520:4 6526:6 6545:1 6573:1 6594:1 6650:1 6689:1 6699:1 6728:1 6742:1 6813:2 6814:8 6820:1 6837:2 6838:1 6839:2 6882:1 6907:1 6918:8 6935:1 6936:1 6940:1 7018:2 7074:3 7089:1 7100:2 7134:1 7144:5 7149:11 7178:1 7191:1 7195:1 7201:1 7227:8 7233:1 7235:1 7240:1 7274:4 7291:2 7302:2 7305:34 7307:2 7312:2 7313:1 7326:1 7329:1 7341:1 7357:1 7365:7 7370:1 7371:4 7374:2 7378:1 7380:1 7396:2 7431:1 7443:1 7444:1 7461:1 7485:2 7497:1 7509:1 7516:2 7542:1 7554:2 7570:2 7573:1 7629:1 7635:1 7637:1 7670:1 7684:1 7712:1 7747:1 7792:1 7809:1 7885:2 7900:1 7916:2 7918:2 7920:2 7958:3 7963:2 7968:1 7976:2 7979:1 7981:2 8002:1 8006:1 8032:1 8072:1 8080:3 8087:2 8089:1 8096:1 8127:2 8140:3 8187:1 8196:1 8203:2 8221:1 8236:6 8243:1 8289:1 8309:1 8321:2 8374:1 8388:1 8389:1 8404:1 8406:1 8434:6 8437:1 8442:2 8447:2 8448:1 8450:1 8464:3 8467:2 8473:1 8483:1 8495:1 8502:2 8521:1 8574:1 8597:1 8612:3 8645:1 8651:1 8673:1 8677:3 8756:1 8787:1 8835:1 8883:1 8884:1 8908:1 8921:1 8923:1 8968:1 8993:1 8997:8 9017:1 9041:1 9058:2 9087:1 9090:1 9112:1 9152:1 9181:1 9246:2 9286:2 9295:1 9298:2 9308:1 9312:1 9385:2 9398:2 9469:1 9498:3 9530:1 9538:1 9544:13 9545:1 9548:2 9549:1 9568:2 9573:1 9623:7 9650:3 9654:1 9670:1 9674:1 9677:1 9758:1 9764:2 9807:2 9833:1 9837:1 9864:1 9879:5 9891:1 9904:1 9961:1 9990:1 10049:1 10082:2 10083:1 10085:3 10169:1 10224:3 10250:5 10257:1 10292:1 10328:3 10340:1 10349:1 10356:6 10359:2 10380:1 10386:2 10410:1 10419:10 10465:1 10489:1 10490:1 10514:1 10524:7 10529:1 10544:3 10562:2 10575:9 10583:3 10590:1 10635:1 10640:1 10644:2 10652:1 10653:2 10664:1 10676:3 10678:3 10685:4 10701:5 10716:2 10719:1 10748:9 
1  63:1 123:1 125:1 136:1 209:1 233:5 269:1 316:3 317:1 511:1 661:1 1096:1 1137:1 1329:3 1496:1 1983:1 1995:1 2088:1 2266:1 2552:1 2811:1 2828:1 3193:1 3195:1 3225:1 3243:1 3654:1 3709:1 3747:2 3976:1 4026:2 4073:3 4208:1 4236:5 4991:1 5059:1 5161:1 5267:1 5340:1 5357:1 5483:1 5628:1 5661:2 5830:1 6157:1 6193:1 6201:1 6227:1 6248:1 6267:2 6397:1 6537:1 6545:2 6573:1 6654:1 6814:1 6882:1 6918:2 7053:1 7079:1 7191:1 7305:1 7398:1 7443:1 7577:1 7708:1 7920:6 7958:1 8006:1 8098:1 8221:1 8393:1 8434:1 8442:1 8453:1 8908:2 8997:3 9359:1 9518:1 9623:2 9650:1 9654:1 9864:1 10082:1 10183:1 10304:1 10359:1 10381:2 10386:1 10422:1 10524:1 10653:1 10678:1 10685:2 
1  14:1 18:5 25:1 52:1 55:1 76:1 88:5 102:6 120:6 138:1 155:1 166:1 176:1 190:1 194:1 196:1 198:2 209:1 214:1 242:1 281:2 282:1 317:4 328:2 338:1 362:6 412:1 425:1 454:2 482:1 500:3 567:2 608:2 645:1 701:1 755:1 804:2 822:3 839:1 840:7 845:1 846:1 868:1 887:1 890:1 909:1 957:1 1318:2 1325:1 1329:5 1336:2 1337:1 1353:1 1374:1 1437:1 1473:1 1483:1 1498:1 1510:2 1558:1 1575:1 1607:2 1613:4 1700:1 1761:1 1772:2 1778:9 1781:3 1791:2 1801:2 1838:1 1856:1 1898:2 1900:7 1901:1 1958:3 2003:2 2047:1 2066:1 2088:1 2128:1 2165:2 2276:1 2298:6 2313:2 2322:1 2365:5 2415:8 2420:2 2508:1 2519:1 2550:2 2587:1 2636:1 2681:1 2758:2 2776:4 2808:1 2860:3 2918:3 2932:1 2937:3 2955:3 2956:1 2965:1 3086:1 3108:1 3159:1 3190:1 3207:1 3225:1 3243:2 3256:1 3260:2 3266:1 3288:1 3292:2 3315:1 3324:1 3345:1 3423:2 3465:2 3473:2 3475:2 3560:2 3614:2 3659:1 3673:1 3675:1 3677:1 3735:1 3775:2 3841:2 3848:1 3928:7 3930:4 3955:2 3979:4 4026:3 4027:3 4073:2 4123:11 4183:1 4192:1 4303:2 4345:12 4476:2 4480:2 4598:1 4600:1 4654:6 4683:1 4711:1 4730:2 4917:1 5001:4 5024:1 5059:2 5062:1 5141:12 5159:1 5173:1 5207:4 5245:1 5294:2 5299:1 5313:1 5417:1 5429:2 5451:2 5500:3 5538:1 5603:4 5622:2 5628:1 5631:2 5661:1 5702:1 5721:3 5816:1 5823:1 5837:1 5843:1 5853:1 5907:1 5923:1 5944:1 5965:1 6033:3 6050:1 6096:2 6108:15 6110:2 6157:2 6193:3 6201:1 6224:1 6227:1 6239:2 6281:2 6297:2 6310:7 6322:2 6338:1 6453:1 6455:2 6498:1 6518:1 6520:2 6526:3 6542:1 6544:1 6545:1 6594:3 6728:1 6814:11 6839:3 6918:2 6936:3 6940:1 6968:2 7079:1 7089:12 7095:1 7134:2 7140:3 7149:1 7178:2 7191:7 7195:2 7203:1 7227:1 7259:1 7274:1 7305:13 7324:1 7365:1 7396:4 7410:1 7424:1 7429:1 7434:1 7459:1 7462:2 7485:1 7525:1 7554:16 7560:1 7565:1 7635:1 7637:1 7665:1 7670:2 7678:3 7714:4 7744:8 7819:1 7848:3 7877:1 7885:1 7918:1 7920:1 7928:11 7933:1 7935:3 7948:1 8072:5 8117:10 8127:1 8128:1 8236:5 8280:1 8382:1 8397:5 8406:1 8434:11 8460:1 8464:1 8465:1 8467:1 8471:3 8473:1 8483:2 8531:1 8673:1 8677:1 8720:2 8816:1 8854:3 8878:1 8880:1 8898:1 8979:2 8997:12 9000:1 9041:1 9058:2 9112:2 9113:3 9116:1 9127:1 9140:1 9180:1 9192:2 9209:1 9230:1 9286:1 9390:6 9392:4 9398:1 9504:1 9521:1 9530:1 9538:3 9544:13 9548:1 9549:33 9567:1 9568:1 9572:1 9573:2 9574:1 9605:2 9623:3 9650:1 9667:2 9671:1 9704:1 9770:1 9807:1 9879:6 9961:1 9990:1 10049:1 10082:2 10085:9 10100:1 10112:1 10328:5 10346:5 10356:1 10359:1 10381:1 10410:2 10419:6 10444:3 10504:1 10512:4 10524:2 10554:1 10562:6 10563:1 10653:1 10678:1 10685:3 10694:1 10701:4 10717:2 10748:5 
1  88:1 120:1 205:1 281:1 351:1 377:1 446:1 454:5 567:1 632:1 877:1 1264:2 1268:1 1329:1 1336:1 1374:1 1607:1 1678:1 1778:1 1781:1 1859:1 1874:1 1875:1 1880:1 1901:1 1935:1 2258:1 2483:1 2487:1 2525:1 2637:2 2918:1 2932:2 3008:1 3025:3 3036:1 3048:1 3315:1 3375:1 3415:1 3484:1 3591:1 3610:1 3665:1 3765:1 4123:2 4254:1 4259:1 4276:1 4463:1 4476:2 4636:1 4688:1 4701:1 4886:1 4906:1 5005:1 5084:1 5101:1 5141:1 5245:1 5294:1 5338:1 5352:1 5373:3 5384:1 5469:1 5491:1 5516:1 5784:1 5799:1 5808:1 5931:1 6161:1 6193:1 6227:1 6451:2 6498:1 6539:1 6599:1 6672:1 6814:1 6822:1 6832:1 6938:1 7027:1 7195:2 7348:1 7365:1 7379:1 7396:3 7410:1 7447:1 7462:1 7485:1 7603:1 7918:1 7928:1 7935:1 8307:1 8397:1 8434:1 8471:3 8671:1 8735:3 8822:1 8878:1 8997:1 9390:1 9544:4 9760:1 10049:1 10422:1 10522:1 10678:1 10701:1 10748:1 10758:1 
1  1:17 2:1 4:12 9:1 18:1 25:1 29:1 45:1 48:1 55:2 57:1 62:2 64:3 66:3 67:1 71:1 76:1 78:2 87:2 88:5 96:1 99:1 102:2 105:1 124:1 132:2 141:3 144:4 151:4 155:1 168:14 169:27 190:1 194:7 196:1 201:3 205:1 212:3 218:20 231:1 260:2 266:1 267:1 278:1 279:1 281:9 282:3 287:3 317:13 328:1 362:5 367:15 372:1 373:3 405:1 406:1 410:2 414:1 431:1 434:2 435:1 443:1 446:2 454:1 455:3 456:1 500:1 513:4 516:1 528:1 545:12 565:2 567:8 568:1 572:4 601:1 603:2 604:1 620:2 632:3 645:4 658:1 664:2 679:1 758:3 804:10 822:7 825:1 827:1 833:1 839:1 877:1 949:2 989:4 1155:3 1182:1 1184:2 1233:1 1243:1 1286:1 1294:3 1318:17 1329:5 1351:1 1391:2 1465:3 1483:1 1498:2 1510:3 1520:2 1575:1 1582:2 1626:1 1724:1 1734:2 1744:1 1754:6 1761:1 1778:4 1781:6 1821:1 1833:2 1849:2 1854:3 1860:1 1868:3 1869:1 1870:1 1874:4 1877:1 1882:2 1883:2 1893:1 1898:1 1902:6 1934:1 1935:1 1962:2 1967:2 1983:1 1992:1 1995:1 2003:1 2028:2 2050:1 2058:2 2066:6 2069:1 2073:1 2088:3 2095:1 2128:1 2165:1 2209:3 2292:1 2298:11 2333:1 2338:6 2340:7 2374:1 2385:1 2415:1 2439:55 2474:1 2481:1 2490:3 2501:5 2552:1 2559:6 2566:1 2587:2 2589:4 2592:1 2615:2 2637:3 2689:1 2691:1 2709:1 2740:2 2797:1 2798:1 2860:3 2884:3 2902:4 2932:9 2937:4 2956:1 2965:2 2991:2 3001:1 3032:1 3071:1 3086:1 3133:3 3154:1 3159:5 3185:1 3190:1 3194:2 3206:1 3233:1 3236:1 3243:3 3246:1 3256:1 3257:1 3260:1 3266:1 3267:4 3271:1 3273:2 3274:1 3288:2 3321:14 3330:1 3331:1 3349:1 3353:1 3399:2 3437:1 3476:1 3478:1 3483:9 3484:16 3493:1 3502:1 3507:1 3551:1 3552:1 3560:2 3591:9 3614:1 3622:1 3626:6 3677:3 3678:63 3684:1 3709:2 3761:4 3765:3 3774:1 3775:11 3841:1 3848:2 3876:4 3898:3 3900:3 3928:7 3952:1 3955:1 3970:1 3976:15 3977:1 4026:1 4083:1 4122:1 4123:6 4131:1 4135:2 4183:1 4184:1 4259:5 4260:1 4294:1 4303:3 4334:1 4345:19 4354:1 4378:1 4420:1 4465:1 4474:2 4480:2 4525:2 4557:1 4573:1 4600:3 4632:1 4661:2 4663:1 4664:1 4684:1 4688:3 4702:1 4730:1 4798:11 4815:1 4849:1 4858:2 4862:1 4866:10 4886:2 4893:1 4902:7 4917:6 4933:1 4934:1 4960:4 4963:4 5001:2 5012:1 5020:3 5024:2 5075:3 5092:1 5135:2 5141:59 5147:7 5149:1 5153:1 5167:1 5190:1 5197:9 5207:6 5210:1 5211:1 5248:1 5259:2 5289:1 5294:3 5297:4 5299:5 5309:1 5321:1 5348:3 5351:5 5362:1 5402:1 5404:3 5405:1 5444:1 5451:2 5456:1 5469:1 5481:1 5483:1 5516:3 5525:1 5537:1 5538:1 5549:1 5603:13 5622:1 5631:9 5639:1 5650:1 5661:1 5702:1 5707:1 5709:1 5721:12 5733:10 5791:1 5816:6 5823:5 5827:2 5828:1 5837:2 5852:1 5853:5 5892:2 5917:2 5923:1 5944:3 5991:1 6030:14 6033:6 6048:30 6050:2 6067:2 6086:1 6096:2 6108:68 6110:1 6193:1 6197:2 6224:1 6227:2 6233:4 6248:1 6265:2 6267:2 6272:1 6275:2 6281:3 6310:21 6324:1 6338:2 6345:1 6361:1 6373:1 6382:1 6383:1 6397:2 6410:1 6423:1 6435:2 6451:1 6477:14 6478:10 6480:1 6493:1 6520:8 6526:6 6539:1 6542:1 6545:1 6560:2 6569:1 6573:2 6602:1 6624:2 6727:6 6813:2 6814:2 6839:1 6845:1 6862:1 6918:4 6922:1 6936:2 6940:2 6963:5 6968:2 6999:5 7014:2 7079:5 7080:2 7095:2 7113:2 7134:1 7144:2 7149:10 7181:2 7191:3 7195:4 7196:1 7253:1 7274:1 7291:3 7302:2 7305:9 7312:5 7313:1 7317:1 7330:1 7351:1 7352:3 7357:6 7359:1 7365:1 7369:1 7371:1 7387:1 7396:9 7398:1 7401:22 7434:2 7450:1 7459:1 7462:5 7465:1 7485:6 7487:1 7516:2 7554:2 7558:1 7560:1 7570:1 7603:3 7637:1 7657:2 7663:3 7666:1 7689:1 7704:1 7712:5 7723:1 7733:1 7739:1 7787:1 7806:1 7809:1 7819:1 7843:4 7850:4 7854:2 7859:1 7874:1 7877:1 7908:3 7909:5 7916:5 7918:1 7920:5 7928:2 7933:6 7935:3 7962:1 7963:4 7968:2 7981:1 8020:1 8021:4 8046:2 8103:1 8117:2 8127:3 8196:1 8236:13 8281:5 8283:6 8308:10 8320:9 8321:1 8382:1 8389:8 8397:3 8401:1 8420:3 8421:1 8434:52 8437:1 8447:2 8453:2 8460:1 8464:2 8467:1 8473:2 8483:4 8526:28 8564:1 8569:1 8574:2 8577:1 8586:10 8602:1 8645:4 8673:2 8773:3 8782:1 8813:1 8822:1 8842:2 8845:1 8877:1 8880:1 8883:2 8948:2 8961:1 8997:66 9000:4 9058:1 9069:5 9086:2 9097:4 9138:1 9151:33 9152:2 9164:1 9170:1 9174:1 9209:1 9230:4 9248:3 9286:8 9295:1 9306:1 9390:5 9392:1 9398:6 9405:1 9433:1 9464:5 9466:3 9468:1 9469:4 9504:1 9508:1 9515:1 9518:2 9524:3 9529:1 9530:1 9534:1 9538:1 9544:45 9623:8 9659:5 9677:1 9746:10 9750:2 9770:3 9814:1 9817:2 9837:8 9850:3 9879:7 9883:1 9911:1 9986:1 9990:2 9995:1 10037:2 10051:1 10085:9 10100:1 10224:4 10240:5 10243:1 10250:4 10278:2 10346:5 10356:2 10381:2 10386:1 10419:60 10444:2 10446:1 10510:4 10512:2 10513:2 10516:1 10529:3 10544:1 10562:1 10563:9 10575:3 10583:5 10588:1 10635:1 10644:1 10652:1 10678:4 10685:1 10701:23 10714:1 10716:2 10717:1 10719:6 10748:2 10769:2 10786:1 
1  36:1 69:1 95:1 110:1 120:4 196:2 198:6 272:1 281:1 282:1 317:1 362:1 372:1 474:1 603:1 632:1 662:1 679:1 759:4 804:1 822:2 839:4 852:1 877:1 885:1 909:2 1242:1 1294:1 1325:1 1329:1 1336:1 1359:1 1412:1 1496:1 1498:1 1606:1 1880:1 1890:1 1939:2 1987:1 2003:1 2005:1 2011:3 2058:1 2088:1 2221:1 2261:1 2262:2 2298:2 2304:1 2340:1 2365:2 2415:1 2490:1 2519:1 2606:2 2702:2 2735:1 2776:1 2798:1 2824:1 2826:1 2937:1 2955:2 2965:2 2990:2 3071:2 3080:1 3195:1 3206:3 3225:1 3260:1 3288:1 3315:1 3319:1 3321:2 3331:2 3367:1 3374:8 3375:2 3416:1 3433:1 3465:1 3507:1 3509:1 3528:1 3591:1 3661:1 3675:1 3736:1 3775:1 3842:1 3955:2 3975:5 3979:2 4017:1 4028:1 4122:1 4123:7 4135:1 4159:1 4251:1 4303:2 4333:1 4345:11 4376:4 4474:1 4525:1 4690:1 4696:1 4703:2 4730:2 4744:1 4967:1 5001:2 5002:1 5024:1 5115:1 5141:1 5153:1 5242:1 5248:4 5338:1 5340:1 5352:1 5546:1 5662:1 5721:1 5823:2 5884:1 5889:1 5917:1 5938:2 5999:1 6015:1 6108:3 6193:1 6258:1 6267:2 6310:8 6322:1 6369:1 6383:1 6520:2 6580:1 6600:1 6666:1 6813:1 6816:1 6839:3 6918:2 6924:2 6963:1 7045:1 7052:1 7144:6 7149:2 7188:1 7191:1 7227:1 7267:1 7302:3 7305:15 7396:8 7406:1 7410:1 7444:1 7472:1 7516:1 7562:1 7626:1 7714:1 7744:2 7909:1 7928:3 7930:2 7935:1 8072:1 8117:2 8127:2 8236:6 8389:6 8434:5 8453:1 8502:1 8536:1 8555:1 8616:2 8645:2 8656:1 8834:1 8843:1 8867:1 8877:2 8997:1 9000:1 9019:1 9054:1 9079:1 9183:1 9286:3 9305:1 9306:1 9392:1 9445:2 9544:8 9623:1 9659:1 9691:2 9864:1 9879:2 10085:1 10119:1 10326:1 10346:12 10356:1 10419:5 10524:1 10585:1 10638:2 10701:1 10714:1 10748:6 10757:1 10769:1 
1  62:2 87:1 90:2 120:1 141:2 282:2 367:2 549:1 567:6 609:4 758:1 989:1 1050:1 1144:1 1182:1 1187:1 1329:5 1430:1 1483:5 1504:1 1514:1 1546:2 1549:1 1607:1 1613:9 1668:1 1751:1 1775:2 1781:4 1782:1 1874:1 1902:3 1962:2 2025:1 2069:2 2071:1 2088:2 2145:1 2175:1 2269:1 2296:1 2364:1 2415:4 2440:1 2589:5 2714:1 2823:2 2928:1 2932:1 3243:2 3273:1 3310:1 3427:1 3441:1 3465:1 3507:1 3580:1 3591:1 3655:1 3657:1 3658:1 3735:1 3736:1 3774:1 3848:2 3976:1 3979:1 4066:2 4123:1 4345:1 4474:1 4476:1 4636:1 4862:1 4879:1 4924:1 4963:1 5001:1 5075:3 5141:8 5211:1 5242:1 5321:2 5328:1 5340:3 5352:2 5362:1 5366:1 5414:1 5495:2 5516:1 5522:1 5543:1 5603:1 5689:1 5702:1 5721:1 5775:1 5823:1 5874:2 5940:1 6108:5 6170:1 6179:1 6193:7 6241:3 6389:1 6526:1 6539:3 6569:3 6776:1 6813:2 6918:1 7079:1 7095:1 7191:1 7233:1 7291:1 7305:3 7330:1 7365:1 7380:1 7396:1 7485:1 7577:1 7779:3 7815:1 7817:2 7823:1 7918:2 7920:2 7939:2 8072:9 8127:1 8321:1 8393:10 8434:11 8586:2 8961:2 8997:3 9000:1 9544:5 9560:2 9650:1 9699:1 10297:1 10346:5 10410:1 10419:1 10512:1 10575:1 10661:1 10663:2 10678:7 10743:1 
1  76:1 87:1 90:2 282:2 367:2 446:1 674:1 779:1 989:1 1267:1 1329:3 1606:2 1781:1 1880:1 2025:3 2219:2 2383:1 2385:1 2415:2 2587:1 2589:1 3195:1 3306:1 3310:1 3591:1 3657:2 3975:1 3979:1 3987:1 4123:2 4303:1 4345:1 4476:2 5043:3 5141:3 5207:1 5699:6 5701:1 5702:1 5823:3 5869:3 5912:1 6108:2 6267:3 6397:1 6520:1 7100:1 7305:1 7340:1 7577:1 8127:1 8236:1 8321:1 8382:1 8434:7 8464:1 8997:2 9390:1 9498:1 9544:1 9650:1 9867:3 9879:1 10089:1 10349:1 10419:2 10748:1 10772:1 
1  173:1 1483:1 1775:1 1854:1 2318:1 3310:1 3418:1 3591:1 3657:1 4345:1 4525:1 5141:1 5294:1 5701:1 6297:1 6478:1 6497:1 7181:1 7227:1 8434:2 9000:1 9466:1 9544:1 
